MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Remodel Age,Was Remodeled
20,190810.50749559083,74.0,7733,3,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,6,5,2005,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,226384.9992337165,3,3,0.0,0.0,24.0,0.0,0.0,1118.0,1142.0,181204.96805555557,5,0.0,186200.11090365946,1142,0,0,1142,0.0,0.0,1,1,3,1,4,5,182981.7087770841,0,0,104949.25477707006,0.0,0.0,0.0,0.0,0,0,0.0,4,50,0,0,0,0,0.0,0,1,2006,173907.60378847673,175327.41417910447,139500,1,1,0
20,190810.50749559083,91.0,11024,3,178309.4876472824,177751.95866141733,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,7,5,2005,2006,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,118.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1400.0,1400.0,181204.96805555557,5,0.0,186200.11090365946,1400,0,0,1400,0.0,0.0,2,0,3,1,4,6,182981.7087770841,0,0,203176.59119861032,2005.0,0.0,2.0,612.0,3,3,0.0,144,55,0,0,0,0,0.0,0,10,2006,277016.7923728814,274579.0123966942,186800,1,0,1
20,190810.50749559083,63.0,13072,4,178309.4876472824,177388.57623947616,3,184070.184,138710.7142857143,180228.34979281767,184355.61983471076,178696.39527027027,6,5,2005,2006,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1131.0,1131.0,181204.96805555557,5,0.0,186200.11090365946,1131,0,0,1131,0.0,0.0,1,1,3,1,4,6,182981.7087770841,0,0,104949.25477707006,0.0,0.0,0.0,0.0,0,0,0.0,0,39,0,0,0,0,0.0,0,3,2006,277016.7923728814,274579.0123966942,132000,1,0,1
20,190810.50749559083,63.0,13072,4,178309.4876472824,177388.57623947616,3,184070.184,138710.7142857143,180228.34979281767,184355.61983471076,178696.39527027027,6,5,2005,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1141.0,1141.0,181204.96805555557,5,0.0,186200.11090365946,1141,0,0,1141,0.0,0.0,1,1,3,1,3,6,182981.7087770841,0,0,132468.47186700767,2005.0,0.0,2.0,484.0,3,3,0.0,0,0,0,0,0,0,0.0,0,3,2006,173907.60378847673,137197.29100529102,142500,1,1,0
20,190810.50749559083,63.0,13072,4,178309.4876472824,177388.57623947616,3,184070.184,138710.7142857143,180228.34979281767,184355.61983471076,178696.39527027027,6,5,2004,2004,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,226384.9992337165,4,3,0.0,0.0,941.0,0.0,0.0,217.0,1158.0,181204.96805555557,5,0.0,186200.11090365946,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,182981.7087770841,0,0,132468.47186700767,2006.0,0.0,2.0,576.0,3,3,0.0,0,50,0,0,0,0,0.0,0,5,2006,277016.7923728814,274579.0123966942,158000,2,2,0
60,190810.50749559083,65.0,7800,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2005,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,172.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,891.0,891.0,181204.96805555557,5,0.0,186200.11090365946,891,795,0,1686,0.0,0.0,2,1,3,1,4,8,182981.7087770841,0,0,203176.59119861032,2005.0,0.0,2.0,462.0,3,3,0.0,144,101,0,0,0,0,0.0,0,4,2006,173907.60378847673,175327.41417910447,184000,1,1,0
60,190810.50749559083,74.0,7632,3,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,2005,2005,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,210179.47781569965,96.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,784.0,784.0,181204.96805555557,5,0.0,186200.11090365946,831,754,0,1585,0.0,0.0,2,1,3,1,4,7,182981.7087770841,0,0,203176.59119861032,2005.0,0.0,2.0,449.0,3,3,0.0,100,77,0,0,0,0,0.0,0,3,2006,173907.60378847673,175327.41417910447,184900,1,1,0
60,190810.50749559083,70.0,8304,3,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,6,5,1997,1998,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,941.0,941.0,181204.96805555557,5,0.0,186200.11090365946,941,896,0,1837,0.0,0.0,2,1,3,1,3,7,182981.7087770841,0,0,203176.59119861032,1997.0,0.0,2.0,688.0,3,3,0.0,150,165,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,187000,9,8,1
60,190810.50749559083,65.0,7153,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,6,5,1992,1992,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,4,4,226384.9992337165,4,3,0.0,0.0,387.0,0.0,0.0,374.0,761.0,181204.96805555557,5,0.0,186200.11090365946,810,793,0,1603,0.0,0.0,2,1,3,1,4,7,182981.7087770841,0,0,203176.59119861032,1992.0,0.0,2.0,484.0,3,3,0.0,0,124,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,175900,14,14,0
60,190810.50749559083,70.0,9370,2,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,6,5,1992,1993,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,758.0,0.0,0.0,78.0,836.0,181204.96805555557,5,0.0,186200.11090365946,844,887,0,1731,1.0,0.0,2,1,3,1,4,7,182981.7087770841,0,0,203176.59119861032,1992.0,0.0,2.0,462.0,3,3,0.0,307,85,0,0,224,0,0.0,3000,10,2006,173907.60378847673,157488.58695652173,248500,14,13,1
120,190810.50749559083,50.0,7175,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,6,5,1990,1991,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,904.0,0.0,0.0,494.0,1398.0,181204.96805555557,4,0.0,186200.11090365946,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,182981.7087770841,0,0,203176.59119861032,1990.0,0.0,2.0,542.0,3,3,0.0,0,46,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,172000,16,15,1
120,190810.50749559083,50.0,7175,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,6,5,1991,1991,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,278.0,0.0,0.0,939.0,1217.0,181204.96805555557,4,0.0,186200.11090365946,1217,0,0,1217,0.0,0.0,2,0,2,1,4,5,182981.7087770841,0,0,203176.59119861032,1991.0,0.0,2.0,484.0,3,3,0.0,0,64,0,0,0,0,0.0,0,6,2006,173907.60378847673,175327.41417910447,151000,15,15,0
60,190810.50749559083,67.0,9019,3,178309.4876472824,177388.57623947616,3,184070.184,138710.7142857143,180228.34979281767,184355.61983471076,205820.0909090909,6,5,1994,1994,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,226384.9992337165,4,3,0.0,0.0,274.0,0.0,0.0,362.0,636.0,181204.96805555557,5,0.0,186200.11090365946,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,182981.7087770841,0,0,203176.59119861032,1994.0,0.0,2.0,472.0,3,3,0.0,0,40,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,150000,12,12,0
20,136419.77777777778,67.0,8900,4,178309.4876472824,177388.57623947616,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,4,4,1966,1966,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,1056.0,0.0,0.0,0.0,1056.0,181204.96805555557,3,0.0,186200.11090365946,1056,0,0,1056,1.0,0.0,1,0,2,1,3,5,182981.7087770841,0,0,132468.47186700767,1966.0,0.0,1.0,384.0,3,3,0.0,0,42,0,0,0,0,0.0,0,11,2006,173907.60378847673,175327.41417910447,107000,40,40,0
20,136419.77777777778,60.0,7800,4,178309.4876472824,177751.95866141733,3,184070.184,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,5,1965,1965,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,641.0,0.0,0.0,187.0,828.0,181204.96805555557,4,0.0,186200.11090365946,965,0,0,965,1.0,0.0,1,0,3,1,3,6,182981.7087770841,0,0,132468.47186700767,1979.0,0.0,1.0,300.0,3,3,0.0,421,0,0,0,0,0,0.0,0,7,2006,173907.60378847673,137197.29100529102,119900,41,41,0
20,190810.50749559083,70.0,9100,4,178309.4876472824,177388.57623947616,3,136751.1523178808,138710.7142857143,180228.34979281767,184355.61983471076,178696.39527027027,5,4,1962,1962,226018.87385740402,179915.26421636617,145538.83054892602,146944.33753148615,210179.47781569965,51.0,3,3,148284.15353697748,3,3,0.0,0.0,36.0,0.0,0.0,952.0,988.0,181204.96805555557,5,0.0,186200.11090365946,988,0,0,988,1.0,0.0,1,0,3,1,3,6,182981.7087770841,0,0,132468.47186700767,1977.0,0.0,2.0,624.0,3,3,0.0,0,0,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,129500,44,44,0
90,126781.39393939394,70.0,9100,4,178309.4876472824,177388.57623947616,3,136751.1523178808,138710.7142857143,180228.34979281767,139808.9357798165,178696.39527027027,5,5,1963,1963,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,336.0,3,3,148284.15353697748,3,3,0.0,0.0,1332.0,0.0,0.0,396.0,1728.0,181204.96805555557,3,0.0,186200.11090365946,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,182981.7087770841,0,0,132468.47186700767,1963.0,0.0,2.0,504.0,3,3,0.0,0,0,0,0,0,0,0.0,0,11,2006,180105.55555555556,137197.29100529102,125000,43,43,0
90,126781.39393939394,68.0,8927,4,178309.4876472824,177388.57623947616,3,136751.1523178808,138710.7142857143,180228.34979281767,139808.9357798165,137529.92356687898,6,6,1977,1977,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,4,148284.15353697748,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181204.96805555557,3,0.0,186200.11090365946,1286,368,0,1654,0.0,0.0,2,0,4,2,3,10,182981.7087770841,0,0,203176.59119861032,1977.0,0.0,2.0,528.0,3,3,0.0,0,0,0,0,0,0,0.0,0,8,2006,173907.60378847673,175327.41417910447,119500,29,29,0
20,190810.50749559083,72.0,9240,3,178309.4876472824,177388.57623947616,3,136751.1523178808,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1962,2002,226018.87385740402,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,612.0,0.0,0.0,252.0,864.0,181204.96805555557,4,0.0,186200.11090365946,1211,0,0,1211,0.0,0.0,1,0,2,1,3,6,151094.61538461538,1,3,132468.47186700767,1972.0,0.0,2.0,576.0,3,3,0.0,161,0,0,0,0,0,0.0,0,3,2006,173907.60378847673,175327.41417910447,144000,44,4,1
80,190810.50749559083,88.0,8471,3,178309.4876472824,177751.95866141733,3,136751.1523178808,183601.24612941642,180228.34979281767,184355.61983471076,165527.3828125,6,7,1977,1995,170059.83362068966,179915.26421636617,159525.73015873015,164015.44525547445,210179.47781569965,46.0,3,3,148284.15353697748,4,4,0.0,0.0,506.0,0.0,0.0,0.0,506.0,181204.96805555557,3,0.0,186200.11090365946,1212,0,0,1212,1.0,0.0,1,0,3,1,3,6,182981.7087770841,1,3,203176.59119861032,1978.0,0.0,2.0,492.0,3,3,0.0,292,12,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,151000,29,11,1
20,190810.50749559083,72.0,9308,3,178309.4876472824,225531.8722222222,3,136751.1523178808,142558.33333333334,180228.34979281767,184355.61983471076,178696.39527027027,5,5,1965,1965,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,554.0,0.0,0.0,430.0,984.0,181204.96805555557,3,0.0,186200.11090365946,984,0,0,984,0.0,0.0,1,0,3,1,3,5,182981.7087770841,0,0,203176.59119861032,1965.0,0.0,1.0,310.0,3,3,0.0,0,0,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,126000,41,41,0
20,190810.50749559083,65.0,8450,4,178309.4876472824,177388.57623947616,3,136751.1523178808,138710.7142857143,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1968,1968,170059.83362068966,179915.26421636617,167988.3076923077,164015.44525547445,210179.47781569965,90.0,3,3,148284.15353697748,3,3,0.0,0.0,162.0,0.0,270.0,450.0,882.0,181204.96805555557,3,0.0,186200.11090365946,909,0,0,909,0.0,0.0,1,0,3,1,3,5,182981.7087770841,0,0,203176.59119861032,1968.0,0.0,1.0,294.0,3,3,0.0,0,155,0,0,0,0,0.0,0,11,2006,132248.28735632185,175327.41417910447,116000,38,38,0
20,190810.50749559083,72.0,8638,3,178309.4876472824,177388.57623947616,3,136751.1523178808,138710.7142857143,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1963,1963,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,226384.9992337165,3,3,0.0,0.0,181.0,0.0,0.0,744.0,925.0,181204.96805555557,4,0.0,186200.11090365946,925,0,0,925,1.0,0.0,1,0,2,1,3,5,182981.7087770841,0,0,132468.47186700767,1990.0,0.0,2.0,484.0,3,3,0.0,203,74,0,0,0,0,0.0,0,10,2006,173907.60378847673,175327.41417910447,133500,43,43,0
20,190810.50749559083,72.0,13052,3,178309.4876472824,225531.8722222222,3,136751.1523178808,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1965,1965,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,712.0,0.0,0.0,312.0,1024.0,181204.96805555557,3,0.0,186200.11090365946,1024,0,0,1024,0.0,0.0,1,1,3,1,3,5,182981.7087770841,0,0,203176.59119861032,1965.0,0.0,1.0,308.0,3,3,0.0,0,0,0,0,0,0,0.0,0,1,2006,173907.60378847673,175327.41417910447,120875,41,41,0
20,190810.50749559083,72.0,13526,3,178309.4876472824,225531.8722222222,3,136751.1523178808,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1965,1965,226018.87385740402,179915.26421636617,159525.73015873015,164015.44525547445,210179.47781569965,114.0,3,3,148284.15353697748,3,3,0.0,0.0,560.0,0.0,375.0,0.0,935.0,181204.96805555557,3,0.0,186200.11090365946,935,0,0,935,1.0,0.0,1,0,3,1,3,5,182981.7087770841,0,0,203176.59119861032,1965.0,0.0,1.0,288.0,3,3,0.0,180,0,0,0,0,0,0.0,0,11,2006,173907.60378847673,175327.41417910447,137000,41,41,0
20,190810.50749559083,72.0,8020,3,178309.4876472824,177388.57623947616,3,136751.1523178808,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1964,1964,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,644.0,0.0,0.0,268.0,912.0,181204.96805555557,3,0.0,186200.11090365946,912,0,0,912,0.0,0.0,1,0,3,1,3,6,182981.7087770841,0,0,104949.25477707006,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,4,2006,173907.60378847673,175327.41417910447,124000,42,42,0
20,190810.50749559083,65.0,6993,4,178309.4876472824,177388.57623947616,3,136751.1523178808,142498.90184049078,180228.34979281767,184355.61983471076,178696.39527027027,5,7,1961,1994,170059.83362068966,179915.26421636617,159525.73015873015,164015.44525547445,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,465.0,0.0,0.0,447.0,912.0,181204.96805555557,3,0.0,186200.11090365946,1236,0,0,1236,0.0,0.0,1,0,3,1,3,6,182981.7087770841,1,3,203176.59119861032,1961.0,0.0,1.0,288.0,3,3,0.0,0,0,0,0,0,0,0.0,0,6,2006,173907.60378847673,175327.41417910447,135000,45,12,1
20,190810.50749559083,72.0,8789,3,178309.4876472824,177388.57623947616,3,136751.1523178808,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,5,6,1967,1967,170059.83362068966,179915.26421636617,217183.18323586744,217126.56354679802,155030.12570462233,0.0,3,3,148284.15353697748,3,3,0.0,0.0,659.0,0.0,0.0,253.0,912.0,181204.96805555557,3,0.0,186200.11090365946,941,0,0,941,0.0,0.0,1,0,3,1,3,6,182981.7087770841,1,1,203176.59119861032,1967.0,0.0,1.0,288.0,3,3,0.0,64,0,0,0,0,0,0.0,0,6,2006,173907.60378847673,175327.41417910447,129200,39,39,0
80,190810.50749559083,100.0,14330,3,194882.73333333334,177751.95866141733,3,248314.58333333334,183601.24612941642,180228.34979281767,184355.61983471076,165527.3828125,7,4,1974,1974,170059.83362068966,179915.26421636617,152767.98214285713,146944.33753148615,210179.47781569965,145.0,4,2,148284.15353697748,4,3,0.0,0.0,1023.0,0.0,497.0,228.0,1748.0,181204.96805555557,4,0.0,186200.11090365946,2151,495,0,2646,1.0,2.0,2,0,3,1,4,9,151640.08571428573,4,3,203176.59119861032,1974.0,0.0,2.0,550.0,3,3,0.0,641,100,0,0,0,800,0.0,0,1,2006,173907.60378847673,175327.41417910447,260000,32,32,0
60,190810.50749559083,121.0,16059,4,178309.4876472824,177751.95866141733,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,8,5,1991,1992,226018.87385740402,179915.26421636617,159525.73015873015,160273.85925925925,210179.47781569965,284.0,4,3,148284.15353697748,4,3,0.0,0.0,0.0,0.0,0.0,1288.0,1288.0,181204.96805555557,5,0.0,186200.11090365946,1301,1116,0,2417,0.0,0.0,2,1,4,1,4,9,182981.7087770841,1,3,203176.59119861032,1991.0,0.0,2.0,462.0,3,3,0.0,127,82,0,0,0,0,0.0,0,4,2006,173907.60378847673,175327.41417910447,260000,15,14,1
60,190810.50749559083,105.0,11025,4,253924.525,177388.57623947616,2,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,8,5,1992,1993,170059.83362068966,179915.26421636617,159525.73015873015,223157.14285714287,210179.47781569965,692.0,4,3,226384.9992337165,5,3,0.0,0.0,1118.0,0.0,0.0,216.0,1334.0,181204.96805555557,5,0.0,186200.11090365946,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,182981.7087770841,3,3,203176.59119861032,1992.0,0.0,3.0,888.0,3,3,0.0,177,208,186,0,0,0,0.0,0,10,2006,173907.60378847673,175327.41417910447,334000,14,13,1
60,190810.50749559083,89.0,14541,3,178309.4876472824,177751.95866141733,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,8,7,1993,1993,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,4,4,226384.9992337165,4,4,0.0,0.0,1012.0,0.0,0.0,326.0,1338.0,181204.96805555557,5,0.0,186200.11090365946,1352,1168,0,2520,1.0,0.0,2,1,5,1,4,10,182981.7087770841,1,3,203176.59119861032,1993.0,0.0,3.0,796.0,3,3,0.0,209,55,0,0,0,0,0.0,0,11,2006,173907.60378847673,137197.29100529102,310000,13,13,0
60,190810.50749559083,89.0,13346,3,178309.4876472824,225531.8722222222,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,205820.0909090909,7,5,1992,2000,170059.83362068966,179915.26421636617,159525.73015873015,160273.85925925925,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,728.0,0.0,0.0,367.0,1095.0,181204.96805555557,5,0.0,186200.11090365946,1166,1129,0,2295,1.0,0.0,2,1,4,1,4,9,182981.7087770841,1,3,203176.59119861032,1992.0,0.0,2.0,590.0,3,3,0.0,0,40,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,268000,14,6,1
20,190810.50749559083,89.0,12461,4,178309.4876472824,177751.95866141733,3,318154.46376811597,183601.24612941642,180228.34979281767,184355.61983471076,178696.39527027027,8,5,1994,1995,170059.83362068966,179915.26421636617,262000.0,223157.14285714287,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,1456.0,0.0,0.0,168.0,1624.0,181204.96805555557,5,0.0,186200.11090365946,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,182981.7087770841,1,2,203176.59119861032,1994.0,0.0,3.0,757.0,3,3,0.0,0,114,192,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,262000,12,11,1
120,218986.94964028776,34.0,3628,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,7,5,2004,2004,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,1143.0,1143.0,181204.96805555557,5,0.0,186200.11090365946,1143,0,0,1143,0.0,0.0,1,1,1,1,4,5,182981.7087770841,1,4,203176.59119861032,2004.0,0.0,2.0,588.0,3,3,0.0,0,191,0,0,0,0,0.0,0,5,2006,173907.60378847673,175327.41417910447,176400,2,2,0
120,218986.94964028776,37.0,3316,3,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,192311.91416309014,178696.39527027027,8,5,2005,2005,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,1039.0,0.0,0.0,208.0,1247.0,181204.96805555557,5,0.0,186200.11090365946,1247,0,0,1247,1.0,0.0,1,1,1,1,4,4,182981.7087770841,1,4,203176.59119861032,2005.0,0.0,2.0,550.0,3,3,0.0,0,84,0,0,0,0,0.0,0,4,2006,173907.60378847673,175327.41417910447,197000,1,1,0
160,218986.94964028776,30.0,3180,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,192311.91416309014,205820.0909090909,7,5,2005,2005,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,3,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,600.0,600.0,181204.96805555557,5,0.0,186200.11090365946,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,182981.7087770841,0,0,132468.47186700767,2005.0,0.0,2.0,480.0,3,3,0.0,0,166,0,0,0,0,0.0,0,6,2006,173907.60378847673,175327.41417910447,151000,1,1,0
160,218986.94964028776,24.0,2544,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,135934.05940594058,205820.0909090909,7,5,2005,2005,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,600.0,600.0,181204.96805555557,5,0.0,186200.11090365946,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,182981.7087770841,0,0,132468.47186700767,2005.0,0.0,2.0,480.0,3,3,0.0,0,166,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,147400,1,1,0
160,218986.94964028776,24.0,2544,4,178309.4876472824,177388.57623947616,3,229707.32417582418,183601.24612941642,180228.34979281767,135934.05940594058,205820.0909090909,7,5,2005,2005,170059.83362068966,179915.26421636617,153775.16,155553.29306487695,155030.12570462233,0.0,4,3,226384.9992337165,4,3,0.0,0.0,0.0,0.0,0.0,600.0,600.0,181204.96805555557,5,0.0,186200.11090365946,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,182981.7087770841,0,0,132468.47186700767,2005.0,0.0,2.0,480.0,3,3,0.0,0,166,0,0,0,0,0.0,0,7,2006,173907.60378847673,175327.41417910447,149900,1,1,0
